Year,Sector,Sub Sector,Organization,Operation,Operation Type,Address,City,Postal Code,GHG Emissions (kg),Energy Intensity (eWh/HDD/sq. ft)
2019,Public Hospital,Acute/Chronic Hospital,Sudbury Health Science North,Sudbury Mental Health & Addictions Center,Facilities used for hospital purposes,680 Kirkwood Drive,Sudbury,P3E 1X3,503069.7844,6.783826245
2019,Public Hospital,Acute/Chronic Hospital,Terrace Bay McCausland Hospital,The McCausland Hospital - New Wing,Facilities used for hospital purposes,20B Cartier Road,Terrace Bay,P0T 2W0,665274.1849,9.360282732
2019,Public Hospital,Acute/Chronic Hospital,The Ottawa Hospital,The Ottawa Hospital - Civic site,Facilities used for hospital purposes,1053 Carling Ave.,Ottawa,K1Y 4E9,15583675.89,13.2990049
2019,Public Hospital,Acute/Chronic Hospital,The Ottawa Hospital,The Ottawa Hospital - General site,Facilities used for hospital purposes,501 Smyth Rd.,Ottawa,K1H 8L6,12040817.03,10.69178517
2019,Public Hospital,Acute/Chronic Hospital,The Ottawa Hospital,The Ottawa Hospital - Riverside site,Facilities used for hospital purposes,1967 Riverside dr.,Ottawa,K1H 7W9,2520187.27,14.00578831
2019,Public Hospital,Acute/Chronic Hospital,The Public General Hospital Society of Chatham,Chatham-Kent Health Alliance - PGC & SJC,Facilities used for hospital purposes,80 Grand Ave,Chatham,N7M 5L9,3608582.726,22.12663394
2019,Public Hospital,Acute/Chronic Hospital,The Salvation Army Toronto Grace Health Centre,Toronto Grace Health Centre,Facilities used for hospital purposes,650 Church Street,Toronto,M4Y 2G5,378255.7416,10.84818166
2019,Public Hospital,Acute/Chronic Hospital,The Scarborough Hospital,Scarborough Health Network  - Birchmount,Administrative offices and related facilities,3030 Birchmount Road,Toronto,M1W 3W3,561437.2715,13.93437825
2019,Public Hospital,Acute/Chronic Hospital,The Scarborough Hospital,Scarborough Health Network - Centenary,Facilities used for hospital purposes,2867 Ellesmere Road,Toronto,M1E 4B9,4726875.894,16.29747129
2019,Public Hospital,Acute/Chronic Hospital,The Scarborough Hospital,Scarborough Health Network - General,Administrative offices and related facilities,3050 Lawrence Avenue East,Toronto,M1P 2V5,1066794.199,15.99886318
2019,Public Hospital,Acute/Chronic Hospital,The Scarborough Hospital,Scarborough Health Network  - Birchmount,Facilities used for hospital purposes,3030 Birchmount Road,Toronto,M1W 3W3,1684311.814,13.84156462
2019,Public Hospital,Acute/Chronic Hospital,The Scarborough Hospital,Scarborough Health Network - Centenary,Administrative offices and related facilities,2867 Ellesmere Road,Toronto,M1E 4B9,834154.6664,16.2976411
2019,Public Hospital,Acute/Chronic Hospital,The Scarborough Hospital,Scarborough Health Network - General,Facilities used for hospital purposes,3050 Lawrence Avenue East,Toronto,M1P 2V5,3200386.41,16.26512656
2019,Public Hospital,Chronic Hospital,Thunder Bay Regional Health Sciences Centre,Thunder Bay Regional Health Sciences Centre,Administrative offices and related facilities,290 Munro St.,Thunder Bay,P7A7T1,375522.2616,15.17851018
2019,Public Hospital,Chronic Hospital,Thunder Bay Regional Health Sciences Centre,Thunder Bay Regional Health Sciences Centre,Facilities used for hospital purposes,980 Oliver Rd.,Thunder Bay,P7B 6V4,13018961.39,19.88888759
2019,Public Hospital,Chronic Hospital,Thunder Bay St. Joseph's Care Group,St Josephs Care Group Hospital,Facilities used for hospital purposes,300 Lillie Street N,Thunder Bay,P7B 5G7,1888545.451,6.045294798
2019,Public Hospital,Chronic Hospital,Thunder Bay St. Joseph's Care Group,St. Josephs Heritage,Facilities used for hospital purposes,63 Carrie Street,Thunder Bay,P7B 5G7,761083.8515,2.155331824
2019,Public Hospital,Chronic Hospital,Thunder Bay St. Joseph's Care Group,St.Joseph's Hospital,Facilities used for hospital purposes,35 Algoma Street North,Thunder Bay,P7B 5G7,1788674.153,10.24175294
2019,Public Hospital,Acute/Chronic Hospital,Tillsonburg District Memorial Hospital,Doctors Offices (Rolph),Administrative offices and related facilities,176 Rolph Street,Tillsonburg,N4G 3Z3,67.56960268,0.366847322
2019,Public Hospital,Acute/Chronic Hospital,Tillsonburg District Memorial Hospital,Tillsonburg District Memorial Hospital,Facilities used for hospital purposes,167 Rolph Street,Tillsonburg,N4G 3Y9,1434844.951,17.0548179
2019,Public Hospital,Acute/Chronic Hospital,Timmins and District Hospital,Timmins District Hospital,Facilities used for hospital purposes,700 Ross Avenue East,Timmins,P4N 8P2,5292181.303,18.08782586
2019,Public Hospital,Chronic Hospital,Toronto Baycrest,Baycrest,Facilities used for hospital purposes,3560 Bathurst Street,Toronto,M6A 2E1,6053468.347,13.56052181
2019,Public Hospital,Chronic Hospital,Toronto Bridgepoint Hospital,Bridgepoint Active Healthcare,Facilities used for hospital purposes,1 Bridgepoint Drive,Toronto ,M4M 2B5,5852436.654,17.13445379
2019,Public Hospital,Acute Hospital,Toronto Casey House,Casey House Hospice Inc.,Administrative offices and related facilities,119 Isabella Street,Toronto,M4Y 1P2,365564.8898,18.4796553
2019,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,B2,Facilities used for hospital purposes,80 Workman Way,Toronto,M6J 1H4,52914.81038,3.136445586
2019,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,G1,Facilities used for hospital purposes,101 Stokes Street,Toronto,M6J 1H4,2717508.624,27.29655492
2019,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,Queen Street Site,Administrative offices and related facilities,30-60 White Squirrel Way,Toronto,M6J 1H4,274485.3125,8.21975358
2019,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,C2,Administrative offices and related facilities,100 Stokes Street,Toronto,M6J 1H4,129270.9883,4.82534313
2019,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,College Street Site,Administrative offices and related facilities,250 College,Toronto,M5T 1R8,1456064.287,13.66786686
2019,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,Queen Street Site,Facilities used for hospital purposes,1001 Queen St West,Toronto,M6J 1H4,2707195.371,8.909131692
2019,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,Ursula Franklin(33Russell),Administrative offices and related facilities,33 Russell street,Toronto,M5S 2S1,732235.8593,8.601492504
2019,Public Hospital,Chronic Hospital,Toronto Holland Bloorview Kids Rehabilitation Hospital,Holland Bloorview Kids Rehabilitation Hospital,Facilities used for hospital purposes,150 Kilgour Road,Toronto,M4G 1R8,1836619.277,11.50876198
2019,Public Hospital,Acute Hospital,Toronto Hospital for Sick Children,Peter Gilgan Centre for Research and Learning,Facilities used for hospital purposes,686 Bay St,Toronto,M5G 0A4,6383539.545,17.12554017
2019,Public Hospital,Acute Hospital,Toronto Hospital for Sick Children,Annex,Administrative offices and related facilities,555 University Ave,Toronto,M5G 1X8,6127315.19,10.9945532
2019,Public Hospital,Acute Hospital,Toronto Hospital for Sick Children,Atrium,Facilities used for hospital purposes,170 Elizabeth St,Toronto,M5G 1X8,4399234.217,12.12430671
2019,Public Hospital,Acute/Chronic Hospital,Toronto Humber River Regional Hospital,Humber River Hospital,Facilities used for hospital purposes,1235 Wilson Ave,Toronto,M3M 0B2,5755632.334,9.590131106
2019,Public Hospital,Acute Hospital,Toronto Mount Sinai Hospital,Mount Sinai Hospital,Facilities used for hospital purposes,600 University Avenue,Toronto,M5G 1X5,7217240994.0,7279.310198
2019,Public Hospital,Acute Hospital,Toronto Mount Sinai Hospital,Mount Sinai Hospital,Facilities used for hospital purposes,60 Murray Street,Toronto,M5T 3L9,5465913.99,56.93637073
2019,Public Hospital,Acute Hospital,Toronto Mount Sinai Hospital,Mount Sinai Hospital,Facilities used for hospital purposes,25 Orde Street,Toronto,M5T 3H7,2697405502.0,22371.78867
2019,Public Hospital,Acute/Chronic Hospital,Toronto North York General,4000 Leslie,Administrative offices and related facilities,4000 Leslie St.,Toronto,M2K 2R9,44755.52003,9.739935016
2019,Public Hospital,Acute/Chronic Hospital,Toronto North York General,Branson Site,Facilities used for hospital purposes,555 Finch Avenue West,Toronto,M2R 1N5,1912829.789,11.46082378
2019,Public Hospital,Acute/Chronic Hospital,Toronto North York General,North York General Hospital - Main Site,Facilities used for hospital purposes,4001 Leslie St.,Toronto,M2K 1E1,5411804.451,17.54003607
2019,Public Hospital,Chronic Hospital,Toronto Runnymede Healthcare Centre,Runnymede Healthcare Centre,Facilities used for hospital purposes,625 Runnymede,Toronto,M6S3A3,1191119.313,13.59762863
2019,Public Hospital,Acute/Chronic Hospital,Toronto St. Michael's Hospital,Health Centre and Administration offices,Administrative offices and related facilities,61 Queen Street,Toronto,M5C 2T2,105741.5066,4.674312222
2019,Public Hospital,Acute/Chronic Hospital,Toronto St. Michael's Hospital,Li Ka Shing Knowledge Institute,Administrative offices and related facilities,209 Victoria Street,Toronto,M5B 1T8,2451960.05,15.24099054
2019,Public Hospital,Acute/Chronic Hospital,Toronto St. Michael's Hospital,Providence Healthcare,Facilities used for hospital purposes,3276 St. Clair Ave. East,Toronto,M1L 1W1,3003523.209,10.05854478
2019,Public Hospital,Acute/Chronic Hospital,Toronto St. Michael's Hospital,St. Joseph's Health Centre,Facilities used for hospital purposes,30 The Queensway,Toronto,M6R 1B5,7456401.805,18.40553853
2019,Public Hospital,Acute/Chronic Hospital,Toronto St. Michael's Hospital,St. Michael's Hospital,Facilities used for hospital purposes,30 Bond Street,Toronto,M5B 1W8,11067121.2,14.59092651
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - A - (88% Acute Hospital),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,1669664.143,20.17877429
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - B - (84% Acute Hospital),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,971215.4558,20.1787726
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - BU - (100% Chronic Hospital),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,128194.3797,20.1787979
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - F - (72% Acute Hospital),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,585908.9849,20.17881654
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - G - (94% Office & Related),Administrative offices and related facilities,2075 Bayview Ave,Toronto,M4N 3M5,682850.5328,20.17876059
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - H - (54% Office & Related),Administrative offices and related facilities,2075 Bayview Ave,Toronto,M4N 3M5,1271310.8,20.17878921
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - M - (73% Acute Hospital),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,6200360.636,20.17877069
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - R - (100% Hospital Research),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,102843.6754,20.17865555
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - S - (100% Hospital Research),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,1487758.751,20.17877147
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Pine Villa,Facilities used for hospital purposes,1035 Eglinton Ave West,Toronto,M6C 2C8,183380.1392,8.116306798
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - SJR - AGN - (67% Office & Related),Administrative offices and related facilities,285 Cummer Ave,Toronto,M2M 2G1,167971.2551,11.80017015
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - SJR - AGS - (100% Chronic Hospital),Facilities used for hospital purposes,285 Cummer Ave,Toronto,M2M 2G1,420613.7317,11.80020069
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - C - (62% Acute Hospital),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,1888836.492,20.17877308
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - D - (82% Acute Hospital),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,1616467.914,20.17877018
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - E - (73% Office & Related),Administrative offices and related facilities,2075 Bayview Ave,Toronto,M4N 3M5,1883978.203,20.1787727
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - J - (100% Office & Related),Administrative offices and related facilities,2075 Bayview Ave,Toronto,M4N 3M5,227621.0115,20.17874318
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - K - (75% Chronic Hospital),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,2365855.495,20.17877114
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - L - (100% Chronic Hospital),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,2188875.404,20.1787669
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - T - (90% Acute Hospital),Facilities used for hospital purposes,2075 Bayview Ave,Toronto,M4N 3M5,1916946.304,20.17876232
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Bayview - U - (45% Office & Related),Administrative offices and related facilities,2075 Bayview Ave,Toronto,M4N 3M5,931761.4789,20.17877211
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - Holland - O - (72% Acute Hospital),Facilities used for hospital purposes,43 Wellesley St E,Toronto,M4Y 1H1,1308699.218,19.24008109
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - SJR - BW - (100% Office & Related),Administrative offices and related facilities,285 Cummer Ave,Toronto,M2M 2G1,84025.17639,11.80028974
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - SJR - HE - (100% Acute Hospital),Facilities used for hospital purposes,285 Cummer Ave,Toronto,M2M 2G1,318072.4868,11.80018584
2019,Public Hospital,Acute/Chronic Hospital,Toronto Sunnybrook health Sciences Centre,SB - SJR - SW - (85% Office & Related),Administrative offices and related facilities,285 Cummer Ave,Toronto,M2M 2G1,337523.0293,11.80020878
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Krembil Discovery Tower,Facilities used for hospital purposes,60 Leonard Avenue,Toronto,M5T 2S8 ,4849919.29,31.71351096
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Princess Margaret Cancer Centre,Facilities used for hospital purposes,610 University Avenue,Toronto,M5G 2M9,5787272.292,12.77011774
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Princess Margaret Cancer Research Tower,Facilities used for hospital purposes,101 College Street,Toronto,M5G 1L7,4885914.37,29.197071
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,The Michener Institute of Education at UHN,Other,222 St. Patrick Street,Toronto,M5T 1V4,1480317.429,13.91532122
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto General Hospital,Facilities used for hospital purposes,200 Elizabeth Street,Toronto,M5G 2C4,14117215.57,15.66939917
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Rehab - Lyndhurst Centre,Facilities used for hospital purposes,520 Sutherland Drive,Toronto,M4G 3V9,925568.9289,13.42990528
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Rehab - Rumsey Centre,Facilities used for hospital purposes,345 Rumsey Road,Toronto,M4G 1R7,233104.4472,7.602530963
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Rehab - Bickle Centre,Facilities used for hospital purposes,130 Dunn Avenue,Toronto,M6K 2R7,849099.5467,8.997022245
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Rehab - Hillcrest Centre,Facilities used for hospital purposes,47 Austin Terrace,Toronto,M5R 1Y8,354923.8126,13.37296565
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Rehab - University Centre,Facilities used for hospital purposes,550 University Avenue,Toronto,M5G 2A2,2286093.849,10.03355976
2019,Public Hospital,Acute/Chronic Hospital,Toronto University Health Network,Toronto Western Hospital,Facilities used for hospital purposes,399 Bathurst Street,Toronto,M5T 2S8,8395225.778,14.95156951
2019,Public Hospital,Chronic Hospital,Toronto West Park Healthcare Centre,West Park Healthcare Centre-Main Campus,Facilities used for hospital purposes,82 Buttonwood Ave.,Toronto,M6M 2J5,1612690.403,11.64722634
2019,Public Hospital,Chronic Hospital,Toronto West Park Healthcare Centre,West Park Healthcare Centre-Long Term Care Centre,Long-term care,82 Buttonwood Ave.,Toronto,M6M 2J5,487075.5621,7.956851382
2019,Public Hospital,Acute Hospital,Toronto's Woman's College Hospital,Women's College Hospital,Facilities used for hospital purposes,76 Grenville Street,Toronto,M5S1B1,4599004.295,24.62253509
2019,Public Hospital,Acute/Chronic Hospital,Trillium Health Partners,Mississauga Main Hospital,Facilities used for hospital purposes,100 Queensway West,Mississauga,L5B 1B8,6736934.199,17.01051867
2019,Public Hospital,Acute/Chronic Hospital,Trillium Health Partners,Queensway Health Centre,Facilities used for hospital purposes,150 Sherway Drive,Toronto,M9C 1A5,2881609.897,14.14573336
2019,Public Hospital,Acute/Chronic Hospital,Trillium Health Partners,Clinical Administration Building,Administrative offices and related facilities,15 Bronte College Crt,Mississauga,L5B 0E7,384310.9678,7.891757593
2019,Public Hospital,Acute/Chronic Hospital,Trillium Health Partners,Credit Valley Cancer Centre,Facilities used for hospital purposes,2200 Eglinton Ave West,Mississauga,L5M 2N1,2254939.188,18.40485562
2019,Public Hospital,Acute/Chronic Hospital,Trillium Health Partners,Credit Valley Main Hospital,Facilities used for hospital purposes,2200 Eglinton Ave West,Mississauga,L5M 2N1,7855466.892,21.24812262
2019,Public Hospital,Acute/Chronic Hospital,Wallaceburg Sydenham District Hospital,CKHA - Sydenham Campus,Facilities used for hospital purposes,325 Margaret Ave,Wallaceburg,N8A 2A7,591363.5984,12.70030986
2019,Public Hospital,Acute/Chronic Hospital,West Parry Sound Health Centre,West Parry Sound Health Centre,Facilities used for hospital purposes,6 Albert Street,Parry Sound,P2A 3A4,3090306.564,18.01662391
2019,Public Hospital,Chronic Hospital,Whitby Ontario Shores Centre for Mental Health Sciences,Ontario Shores,Facilities used for hospital purposes,700 Gordon Street,Whitby,L1N 5S9,2312198.133,10.32673608
2019,Public Hospital,Acute/Chronic Hospital,Winchester District Memorial Hospital,Community Care Building ,Administrative offices and related facilities,530 Fred Street,Winchester,K0C 2K0,50038.99401,8.93389538
2019,Public Hospital,Acute/Chronic Hospital,Winchester District Memorial Hospital,Louise Harvey Dillabough Building,Administrative offices and related facilities,550 Louise Street,Winchester,K0C 2K0,17530.11669,4.741036433
2019,Public Hospital,Acute/Chronic Hospital,Winchester District Memorial Hospital,Winchester District Memorial Hospital,Facilities used for hospital purposes,566 Louise Street,Winchester,K0C 2K0,1465533.259,16.90013675
2019,Public Hospital,Acute/Chronic Hospital,Windsor Regional Hospital,Windsor Regional Hospital Ouellette Campus,Facilities used for hospital purposes,1030 Ouellette Ave,Windsor,N9A 1E1,3732209.452,11.96310677
2019,Public Hospital,Acute/Chronic Hospital,Windsor Regional Hospital,Windsor Regional Hospital Metropolitan Campus,Facilities used for hospital purposes,1995 Lens Ave,Windsor,N8W 1L9,5703766.098,20.90224833
2019,Public Hospital,Acute/Chronic Hospital,Wingham and District Hospital,Wingham and District Hospital,Administrative offices and related facilities,270 Carling Terrace,Wingham,N0G 2W0,19271.15429,13.72038672
2019,Public Hospital,Acute/Chronic Hospital,Wingham and District Hospital,Wingham and District Hospital,Facilities used for hospital purposes,270 Carling Terrace,Wingham,N0G 2W0,623128.6894,13.72170185
2019,Public Hospital,Acute/Chronic Hospital,Woodstock General Hospital,WH - New Site,Facilities used for hospital purposes,310 Juliana Street,Woodstock,N4V 0A4,3324259.4,18.46528207
2019,Public Hospital,Acute/Chronic Hospital,Woodstock General Hospital,WH - Medical Building,Administrative offices and related facilities,333 Athlone Ave,Woodstock,N4V 0A4,93129.09042,7.146203668
2019,Public Hospital,Acute/Chronic Hospital,Woodstock General Hospital,WH - New Site Administrative,Administrative offices and related facilities,310 Juliana Street,Woodstock,N4V 0A4,298356.7228,18.46528371
2020,Public Hospital,Acute/Chronic Hospital,Alexandra Hospital,"Alexandra Hospital, Ingersoll",Facilities used for hospital purposes,29 Noxon Street,Ingersoll,N5C 3V6,850748.3033,19.46294838
2020,Public Hospital,Acute/Chronic Hospital,Almonte General Hospital,Almonte General Hospital,Facilities used for hospital purposes,75 Spring Street,Almonte,K0A 1A0,378139.1449,12.06403123
2020,Public Hospital,Acute/Chronic Hospital,Almonte General Hospital,Hospital Admin,Administrative offices and related facilities,75 Spring Street,Almonte,K0A 1A0,24262.15867,11.29022071
2020,Public Hospital,Acute/Chronic Hospital,Atikokan General Hospital,Atikokan General Hospital,Facilities used for hospital purposes,120 Dorothy Street Box 2490,Atikokan,P0T 1C0,524141.2305,9.807323308
2020,Public Hospital,Acute Hospital,Barrie Royal Victoria Regional Health Centre,Community Care Centre,Facilities used for hospital purposes,70 Wellington,Barrie,L4M 1K4,11409.93395,2.175860871
2020,Public Hospital,Acute Hospital,Barrie Royal Victoria Regional Health Centre,Dialysis Building,Facilities used for hospital purposes,66 Wellington,Barrie,L4M 1K4,22274.33323,32.79739424
2020,Public Hospital,Acute Hospital,Barrie Royal Victoria Regional Health Centre,Rotary Place,Administrative offices and related facilities,201 Georgian Drive,Barrie,L4M 6M2,227437.2571,7.548914972
2020,Public Hospital,Acute Hospital,Barrie Royal Victoria Regional Health Centre,Royal Victoria Regional Health Centre,Facilities used for hospital purposes,201 Georgian Drive,Barrie,L4M 6M2,8360747.154,21.90916816
2020,Public Hospital,Acute/Chronic Hospital,Barry's Bay St. Frances Memorial Hospital,Rainbow Valley Community Health Centre,Administrative offices and related facilities,49 Mill Street,Killaloe,K0J 2A0,8415.555396,9.483217508
2020,Public Hospital,Acute/Chronic Hospital,Barry's Bay St. Frances Memorial Hospital,St. Francis Memorial Hospital (9 Memorial),Administrative offices and related facilities,9 St. Francis Memorial Drive,Barry's Bay,K0J 1B0,13285.88741,8.79689113
2020,Public Hospital,Acute/Chronic Hospital,Barry's Bay St. Frances Memorial Hospital,St. Francis Memorial Hospital,Facilities used for hospital purposes,7 St. Francis Memorial Drive,Barry's Bay,K0J 1B0,255513.8542,8.675329973
2020,Public Hospital,Acute/Chronic Hospital,Barry's Bay St. Frances Memorial Hospital,St Francis Health Centre,Facilities used for hospital purposes,21 St. Francis Memorial Drive,Barry's Bay,K0J 1B0,41997.68528,4.574030194
2020,Public Hospital,Acute/Chronic Hospital,Belleville Quinte Healthcare Corporation,Belleville General Hospital,Facilities used for hospital purposes,265 Dundas St. E.,Belleville,K8N 5A9,5775138.05,16.16425235
2020,Public Hospital,Acute/Chronic Hospital,Belleville Quinte Healthcare Corporation,Prince Edward County Memeorial Hospital,Facilities used for hospital purposes,403 Main St. PO Box 1900,Picton,K0K 2T0,364283.3659,12.53914788
2020,Public Hospital,Acute/Chronic Hospital,Belleville Quinte Healthcare Corporation,Trenton Memorial Hospital,Facilities used for hospital purposes,242 Dundas St. E.,Trenton,K8V 5S6,1006292.701,11.89146325
2020,Public Hospital,Acute/Chronic Hospital,Blind River District Health Centre,North Shore Health Network,Facilities used for hospital purposes,525 Causley Street,Blind River,P0R 1B0,748698.2134,10.95764047
2020,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Brampton Civic Hospital,Facilities used for hospital purposes,2100 Bovaird Drive East,Brampton,L6R 3S7,10210477.47,18.97111967
2020,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Peel Memorial Hosptial,Facilities used for hospital purposes,20 Lynch Street,Brampton,L6W 2Z8,1351962.967,7.536773745
2020,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Chemical Detox Centre,Long-term care,135 McLaughlin Rd S,Brampton,L6Y 2C7,43505.06944,9.694225857
2020,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Etobicoke General Hospital,Facilities used for hospital purposes,101 Humber College Blvd,Etobicoke,M9V 1R8,6918807.32,37.88852296
2020,Public Hospital,Acute/Chronic Hospital,Brampton William Osler Health System,Medical Office Building,Administrative offices and related facilities,89 Humber College Blvd,Etobicoke,M9V 4B8,15.217904,0.004064267
2020,Public Hospital,Acute/Chronic Hospital,Brockville General Hospital,BGH Charles Street Site,Administrative offices and related facilities,75 Charles St.,Brockville,K6V 1S8,1759175.572,56.59368137
2020,Public Hospital,Acute/Chronic Hospital,Brockville General Hospital,BGH Charles Street Site,Facilities used for hospital purposes,75 Charles St.,Brockville,K6V 1S8,1759175.572,9.665463652
2020,Public Hospital,Acute/Chronic Hospital,Brockville General Hospital,BGH Garden Street Site,Administrative offices and related facilities,42 Garden St.,Brockville,K6V 2C3,680443.6279,1182.519226
2020,Public Hospital,Acute/Chronic Hospital,Brockville General Hospital,BGH Garden Street Site,Facilities used for hospital purposes,42 Garden St.,Brockville,K6V 2C3,680443.6279,23.64910529
2020,Public Hospital,Acute/Chronic Hospital,Burlington Joseph Brant Memorial,Joseph Brant Hospital,Facilities used for hospital purposes,1245 Lakeshore Road.,Burlington,L7S 0A2,6794046.744,19.58483734
2020,Public Hospital,Acute/Chronic Hospital,Cambridge Memorial Hospital,Cambridge Memorial Hospital,Facilities used for hospital purposes,700 Coronation Boulevard,Cambridge,N1R 3G2,4946714.38,29.43730746
2020,Public Hospital,Acute Hospital,Carleton Place and District Memorial Hospital,Carleton Place and District Memorial Hospital,Facilities used for hospital purposes,211 Lake Avenue East,Carleton Place,K7C 1J4,389926.0373,19.077097
2020,Public Hospital,Acute Hospital,Carleton Place and District Memorial Hospital,Ambulance Base,Other,37 Neelin Street,Carleton Place,K7C 2J6,8158.055505,8.941440055
2020,Public Hospital,Acute/Chronic Hospital,Chapleau Services de Sant‚ de Chapleau Health Services,Chapleau Services de Sant‚ de Chapleau Health Services,Facilities used for hospital purposes,6 Broomhead Road,Chapleau,P0M 1K0,390213.8697,10.58764281
2020,Public Hospital,Acute Hospital,Clinton Public Hospital,Clinton Public Hospital,Facilities used for hospital purposes,98 Shipley Street,Clinton,N0M 1L0,238872.2881,11.33239188
2020,Public Hospital,Acute/Chronic Hospital,Cobourg Northumberland Hills Hospital,northumberland hills Hospital,Facilities used for hospital purposes,1000 DePalma Drive,Cobourg Ontario,K9A 5W6,1526221.112,14.0052197
2020,Public Hospital,Acute/Chronic Hospital,Cochrane Lady Minto Hospital,The Lady Minto Hospital,Facilities used for hospital purposes,241 Eighth Street,Cochrane,P0L 1C0,967294.1803,19.16206438
2020,Public Hospital,Acute Hospital,Collingwood General and Marine Hospital,Collingwood General and Marine Hospital,Facilities used for hospital purposes,459 Hume Street,Collingwood,L9Y 1W9,1096530.032,21.18873391
2020,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,JMP,Administrative offices and related facilities,840 McConnell Avenue,Cornwall,K6H 5S5,11882.09558,11.27974073
2020,Public Hospital,Acute/Chronic Hospital,Cornwall Community Hospital,JMP,Facilities used for hospital purposes,840 McConnell Avenue,Cornwall,K6H 5S5,321158.3518,11.24760994
